interval_no,interval_name,max_ma,min_ma,X_Ft,X_bL,X_FL,X_bt,sampled_in_bin,implied_in_bin,n_occs
,Interpolated between Rupelian and Priabonian,37.589999999999975,37.17999999999998,,,,,507.9000000000013,,
106.0,Priabonian,38.0,33.9,124.0,139.0,117.0,174.0,487.0,29.0,3532.0
,Interpolated between Priabonian and Bartonian,38.33,38.0,,,,,475.1,,
,Interpolated between Priabonian and Bartonian,38.66,38.33,,,,,463.2000000000001,,
,Interpolated between Priabonian and Bartonian,38.989999999999995,38.66,,,,,451.3000000000002,,
,Interpolated between Priabonian and Bartonian,39.31999999999999,38.989999999999995,,,,,439.4000000000002,,
,Interpolated between Priabonian and Bartonian,39.64999999999999,39.31999999999999,,,,,427.5000000000002,,
,Interpolated between Priabonian and Bartonian,39.97999999999999,39.64999999999999,,,,,415.6000000000003,,
,Interpolated between Priabonian and Bartonian,40.30999999999999,39.97999999999999,,,,,403.7000000000004,,
,Interpolated between Priabonian and Bartonian,40.639999999999986,40.30999999999999,,,,,391.8000000000004,,
,Interpolated between Priabonian and Bartonian,40.969999999999985,40.639999999999986,,,,,379.90000000000043,,
,Interpolated between Priabonian and Bartonian,41.29999999999998,40.969999999999985,,,,,368.0000000000005,,
107.0,Bartonian,41.3,38.0,77.0,94.0,82.0,236.0,368.0,26.0,1738.0
,Interpolated between Bartonian and Lutetian,41.949999999999996,41.3,,,,,393.19999999999993,,
,Interpolated between Bartonian and Lutetian,42.599999999999994,41.949999999999996,,,,,418.39999999999986,,
,Interpolated between Bartonian and Lutetian,43.24999999999999,42.599999999999994,,,,,443.5999999999998,,
,Interpolated between Bartonian and Lutetian,43.89999999999999,43.24999999999999,,,,,468.7999999999998,,
,Interpolated between Bartonian and Lutetian,44.54999999999999,43.89999999999999,,,,,493.9999999999997,,
,Interpolated between Bartonian and Lutetian,45.19999999999999,44.54999999999999,,,,,519.1999999999996,,
,Interpolated between Bartonian and Lutetian,45.84999999999999,45.19999999999999,,,,,544.3999999999996,,
,Interpolated between Bartonian and Lutetian,46.499999999999986,45.84999999999999,,,,,569.5999999999996,,
,Interpolated between Bartonian and Lutetian,47.149999999999984,46.499999999999986,,,,,594.7999999999995,,
,Interpolated between Bartonian and Lutetian,47.79999999999998,47.149999999999984,,,,,619.9999999999994,,
108.0,Lutetian,47.8,41.3,186.0,94.0,223.0,144.0,620.0,16.0,3882.0
,Interpolated between Lutetian and Ypresian,48.62,47.8,,,,,624.7,,
,Interpolated between Lutetian and Ypresian,49.44,48.62,,,,,629.4,,
,Interpolated between Lutetian and Ypresian,50.26,49.44,,,,,634.1,,
,Interpolated between Lutetian and Ypresian,51.08,50.26,,,,,638.8,,
,Interpolated between Lutetian and Ypresian,51.9,51.08,,,,,643.5,,
,Interpolated between Lutetian and Ypresian,52.72,51.9,,,,,648.2,,
,Interpolated between Lutetian and Ypresian,53.54,52.72,,,,,652.9,,
,Interpolated between Lutetian and Ypresian,54.36,53.54,,,,,657.6,,
,Interpolated between Lutetian and Ypresian,55.18,54.36,,,,,662.3,,
109.0,Ypresian,56.0,47.8,195.0,80.0,354.0,43.0,667.0,24.0,12880.0
,Interpolated between Ypresian and Thanetian,56.32,56.0,,,,,621.5,,
,Interpolated between Ypresian and Thanetian,56.64,56.32,,,,,576.0,,
,Interpolated between Ypresian and Thanetian,56.96,56.64,,,,,530.5,,
,Interpolated between Ypresian and Thanetian,57.28,56.96,,,,,485.0,,
,Interpolated between Ypresian and Thanetian,57.6,57.28,,,,,439.5,,
,Interpolated between Ypresian and Thanetian,57.92,57.6,,,,,394.0,,
,Interpolated between Ypresian and Thanetian,58.24,57.92,,,,,348.5,,
,Interpolated between Ypresian and Thanetian,58.56,58.24,,,,,303.0,,
,Interpolated between Ypresian and Thanetian,58.88,58.56,,,,,257.5,,
110.0,Thanetian,59.2,56.0,88.0,29.0,72.0,35.0,212.0,11.0,1857.0
,Interpolated between Thanetian and Selandian,59.440000000000005,59.2,,,,,196.49999999999986,,
,Interpolated between Thanetian and Selandian,59.68000000000001,59.440000000000005,,,,,180.99999999999972,,
,Interpolated between Thanetian and Selandian,59.92000000000001,59.68000000000001,,,,,165.4999999999996,,
,Interpolated between Thanetian and Selandian,60.16000000000001,59.92000000000001,,,,,149.99999999999943,,
,Interpolated between Thanetian and Selandian,60.40000000000001,60.16000000000001,,,,,134.49999999999932,,
,Interpolated between Thanetian and Selandian,60.640000000000015,60.40000000000001,,,,,118.99999999999918,,
,Interpolated between Thanetian and Selandian,60.88000000000002,60.640000000000015,,,,,103.49999999999905,,
,Interpolated between Thanetian and Selandian,61.12000000000002,60.88000000000002,,,,,87.99999999999889,,
,Interpolated between Thanetian and Selandian,61.36000000000002,61.12000000000002,,,,,72.49999999999875,,
743.0,Selandian,61.6,59.2,16.0,5.0,30.0,48.0,57.0,2.0,111.0
,Interpolated between Selandian and Danian,62.04,61.6,,,,,74.89999999999992,,
,Interpolated between Selandian and Danian,62.48,62.04,,,,,92.79999999999983,,
,Interpolated between Selandian and Danian,62.919999999999995,62.48,,,,,110.69999999999973,,
,Interpolated between Selandian and Danian,63.35999999999999,62.919999999999995,,,,,128.59999999999965,,
,Interpolated between Selandian and Danian,63.79999999999999,63.35999999999999,,,,,146.49999999999955,,
,Interpolated between Selandian and Danian,64.23999999999998,63.79999999999998,,,,,164.39999999999918,,
,Interpolated between Selandian and Danian,64.67999999999998,64.23999999999998,,,,,182.2999999999991,,
,Interpolated between Selandian and Danian,65.11999999999998,64.67999999999998,,,,,200.19999999999902,,
,Interpolated between Selandian and Danian,65.55999999999997,65.11999999999998,,,,,218.09999999999894,,
,Interpolated between Selandian and Danian,65.99999999999997,65.55999999999997,,,,,235.99999999999883,,
111.0,Danian,66.0,61.6,47.0,9.0,175.0,6.0,236.0,10.0,2323.0
,Interpolated between Danian and Maastrichtian,66.61,66.0,,,,,220.3,,
,Interpolated between Danian and Maastrichtian,67.22,66.61,,,,,204.6,,
,Interpolated between Danian and Maastrichtian,67.83,67.22,,,,,188.9,,
,Interpolated between Danian and Maastrichtian,68.44,67.83,,,,,173.2,,
,Interpolated between Danian and Maastrichtian,69.05,68.44,,,,,157.5,,
,Interpolated between Danian and Maastrichtian,69.66,69.05,,,,,141.8,,
,Interpolated between Danian and Maastrichtian,70.27,69.66,,,,,126.10000000000001,,
,Interpolated between Danian and Maastrichtian,70.88,70.27,,,,,110.39999999999999,,
,Interpolated between Danian and Maastrichtian,71.49,70.88,,,,,94.69999999999999,,
112.0,Maastrichtian,72.1,66.0,15.0,0.0,64.0,0.0,79.0,2.0,1185.0
